"","time","value"
"5167",2013-03-25 08:49:40,1557.5
"5168",2013-03-25 08:50:00,1557.5
"5169",2013-03-25 08:50:00,1557.5
"5170",2013-03-25 08:59:45,1557.75
"5171",2013-03-25 09:00:00,1557.5
"5172",2013-03-25 09:00:00,1557.75
"5173",2013-03-25 09:10:00,1557.5
"5174",2013-03-25 09:10:00,1557.5
"5175",2013-03-25 09:19:49,1558.25
"5176",2013-03-25 09:20:00,1558.25
"5177",2013-03-25 09:20:00,1558.25
"5178",2013-03-25 09:30:00,1558.5
"5179",2013-03-25 09:30:00,1558.5
"5180",2013-03-25 09:39:38,1558
"5181",2013-03-25 09:40:00,1558.5
"5182",2013-03-25 09:40:00,1558.25
"5183",2013-03-25 09:49:49,1559.25
"5184",2013-03-25 09:50:00,1559.5
"5185",2013-03-25 09:51:00,1559.25
"5186",2013-03-25 09:59:47,1560
"5187",2013-03-25 10:00:00,1560
"5188",2013-03-25 10:10:00,1560
"5189",2013-03-25 10:10:00,1560
"5190",2013-03-25 10:19:49,1560.25
"5191",2013-03-25 10:20:00,1560
"5192",2013-03-25 10:20:00,1560.25
"5193",2013-03-25 10:30:00,1559.75
"5194",2013-03-25 10:30:00,1560
"5195",2013-03-25 10:39:48,1559.5
"5196",2013-03-25 10:40:00,1559.5
"5197",2013-03-25 10:40:00,1559.5
"5198",2013-03-25 10:50:00,1559.5
"5199",2013-03-25 10:50:00,1559.5
"5200",2013-03-25 10:59:51,1558.5
"5201",2013-03-25 11:00:00,1558.25
"5202",2013-03-25 11:00:00,1558.5
"5203",2013-03-25 11:09:49,1557.75
"5204",2013-03-25 11:10:00,1557.75
"5205",2013-03-25 11:10:00,1557.75
"5206",2013-03-25 11:19:52,1558.25
"5207",2013-03-25 11:20:00,1558.5
"5208",2013-03-25 11:29:00,1558.25
"5209",2013-03-25 11:29:51,1558
"5210",2013-03-25 11:39:38,1558.75
"5211",2013-03-25 11:40:00,1558.75
"5212",2013-03-25 11:40:00,1558.75
"5213",2013-03-25 11:50:00,1558.5
"5214",2013-03-25 11:50:00,1558.75
"5215",2013-03-25 11:59:53,1558.25
"5216",2013-03-25 12:00:00,1558.5
"5217",2013-03-25 12:00:00,1558.25
"5218",2013-03-25 12:09:53,1558
"5219",2013-03-25 12:10:00,1558
"5220",2013-03-25 12:10:00,1558.25
"5221",2013-03-25 12:19:49,1557.75
"5222",2013-03-25 12:20:00,1558
"5223",2013-03-25 12:20:00,1557.75
"5224",2013-03-25 12:29:51,1557.5
"5225",2013-03-25 12:30:00,1557.25
"5226",2013-03-25 12:30:00,1557.5
"5227",2013-03-25 12:40:00,1557.5
"5228",2013-03-25 12:40:00,1557.5
"5229",2013-03-25 12:49:52,1556.75
"5230",2013-03-25 12:50:00,1556.5
"5231",2013-03-25 12:50:00,1556.75
"5232",2013-03-25 12:59:53,1555.5
"5233",2013-03-25 13:00:00,1555.25
"5234",2013-03-25 13:00:00,1555.25
"5235",2013-03-25 13:09:53,1555
"5236",2013-03-25 13:10:00,1555
"5237",2013-03-25 13:10:00,1554.5
"5238",2013-03-25 13:19:53,1555.5
"5239",2013-03-25 13:20:00,1555.5
"5240",2013-03-25 13:20:00,1555.5
"5241",2013-03-25 13:29:54,1556
"5242",2013-03-25 13:30:00,1555.75
"5243",2013-03-25 13:30:00,1556
"5244",2013-03-25 13:40:00,1556
"5245",2013-03-25 13:40:00,1556
"5246",2013-03-25 13:49:54,1558
"5247",2013-03-25 13:50:00,1557.75
"5248",2013-03-25 13:50:00,1558
"5249",2013-03-25 13:59:54,1558.25
"5250",2013-03-25 14:00:00,1558
"5251",2013-03-25 14:00:00,1558.5
"5252",2013-03-25 14:10:00,1558
"5253",2013-03-25 14:10:00,1558
"5254",2013-03-25 14:19:53,1557.5
"5255",2013-03-25 14:20:00,1557.25
"5256",2013-03-25 14:20:00,1557.5
"5257",2013-03-25 14:29:54,1554.5
"5258",2013-03-25 14:30:00,1554
"5259",2013-03-25 14:30:00,1554.25
"5260",2013-03-25 14:39:54,1553
"5261",2013-03-25 14:40:00,1553.25
"5262",2013-03-25 14:40:00,1553.25
"5263",2013-03-25 14:49:55,1550.75
"5264",2013-03-25 14:50:00,1550.75
"5265",2013-03-25 14:50:00,1550.5
"5266",2013-03-25 14:59:55,1549
"5267",2013-03-25 15:00:00,1548.5
"5268",2013-03-25 15:00:00,1547.5
"5269",2013-03-25 15:09:55,1549.5
"5270",2013-03-25 15:10:00,1549.25
"5271",2013-03-25 15:10:00,1549.25
"5272",2013-03-25 15:19:55,1544.75
"5273",2013-03-25 15:20:00,1544
"5274",2013-03-25 15:20:00,1544.25
"5275",2013-03-25 15:29:55,1545
"5276",2013-03-25 15:30:00,1545
"5277",2013-03-25 15:30:00,1545
"5278",2013-03-25 15:39:55,1547.25
"5279",2013-03-25 15:40:00,1546.75
"5280",2013-03-25 15:40:00,1547.5
"5281",2013-03-25 15:49:55,1548.75
"5282",2013-03-25 15:50:00,1548.25
"5283",2013-03-25 15:50:00,1547.75
"5284",2013-03-25 15:59:56,1547.5
"5285",2013-03-25 16:00:00,1547.75
"5286",2013-03-25 16:00:00,1547.75
"5287",2013-03-25 16:09:56,1546.25
"5288",2013-03-25 16:10:00,1545.75
"5289",2013-03-25 16:10:00,1546.25
"5290",2013-03-25 16:19:55,1546.5
"5291",2013-03-25 16:20:00,1545.75
"5292",2013-03-25 16:21:00,1545.5
"5293",2013-03-25 16:29:56,1544.5
"5294",2013-03-25 16:30:00,1544.25
"5295",2013-03-25 16:30:00,1544.5
"5296",2013-03-25 16:39:56,1545
"5297",2013-03-25 16:40:00,1545
"5298",2013-03-25 16:40:00,1545.5
"5299",2013-03-25 16:49:56,1545.25
"5300",2013-03-25 16:50:00,1545.25
"5301",2013-03-25 16:50:00,1545.5
"5302",2013-03-25 16:59:56,1542.5
"5303",2013-03-25 17:00:00,1541.75
"5304",2013-03-25 17:00:00,1541.25
"5305",2013-03-25 17:09:56,1540.25
"5306",2013-03-25 17:10:00,1540.25
"5307",2013-03-25 17:10:00,1540
"5308",2013-03-25 17:19:54,1540.5
"5309",2013-03-25 17:20:00,1540.75
"5310",2013-03-25 17:21:00,1541
"5311",2013-03-25 17:29:56,1543.5
"5312",2013-03-25 17:30:00,1543
"5313",2013-03-25 17:30:00,1542.75
"5314",2013-03-25 17:39:56,1541.75
"5315",2013-03-25 17:40:00,1542.25
"5316",2013-03-25 17:40:00,1542
"5317",2013-03-25 17:49:57,1545.75
"5318",2013-03-25 17:50:00,1546.25
"5319",2013-03-25 17:50:00,1545.75
"5320",2013-03-25 17:59:57,1547.5
"5321",2013-03-25 18:00:00,1547.75
"5322",2013-03-25 18:00:00,1547.25
"5323",2013-03-25 18:09:57,1548
"5324",2013-03-25 18:10:00,1548.25
"5325",2013-03-25 18:10:00,1547.75
"5326",2013-03-25 18:19:56,1547.5
"5327",2013-03-25 18:20:00,1547.5
"5328",2013-03-25 18:20:00,1548
"5329",2013-03-25 18:29:57,1546.75
"5330",2013-03-25 18:30:00,1546.75
"5331",2013-03-25 18:30:00,1546.75
"5332",2013-03-25 18:39:57,1545.5
"5333",2013-03-25 18:40:00,1545.5
"5334",2013-03-25 18:40:00,1545.5
"5335",2013-03-25 18:49:57,1545.5
"5336",2013-03-25 18:50:00,1545.75
"5337",2013-03-25 18:50:00,1545.5
"5338",2013-03-25 18:59:56,1546
"5339",2013-03-25 19:00:00,1546.25
"5340",2013-03-25 19:00:00,1545.5
"5341",2013-03-25 19:09:57,1543.75
"5342",2013-03-25 19:10:00,1543.75
"5343",2013-03-25 19:10:00,1543.75
"5344",2013-03-25 19:19:57,1542.75
"5345",2013-03-25 19:20:00,1543.5
"5346",2013-03-25 19:20:00,1542.5
"5347",2013-03-25 19:29:57,1542
"5348",2013-03-25 19:30:00,1542.25
"5349",2013-03-25 19:30:00,1542.25
"5350",2013-03-25 19:39:58,1544.25
"5351",2013-03-25 19:40:00,1544.25
"5352",2013-03-25 19:40:00,1544
"5353",2013-03-25 19:49:58,1542.5
"5354",2013-03-25 19:50:00,1543
"5355",2013-03-25 19:50:00,1543
"5356",2013-03-25 19:59:00,1545.75
"5357",2013-03-25 19:59:00,1545.75
"5358",2013-03-25 19:59:58,1545.25
"5359",2013-03-25 20:09:58,1546.75
"5360",2013-03-25 20:10:00,1546.75
"5361",2013-03-25 20:10:00,1546.75
"5362",2013-03-25 20:15:00,1547.25
"5363",2013-03-25 20:15:00,1547.25
"5364",2013-03-25 20:19:21,1547.25
"5365",2013-03-25 20:29:57,1547.25
"5366",2013-03-25 20:30:00,1547.75
"5367",2013-03-25 20:30:00,1547.75
"5368",2013-03-25 20:39:00,1547.25
"5369",2013-03-25 20:39:00,1547.25
"5370",2013-03-25 20:39:56,1547.25
"5371",2013-03-25 20:49:55,1548.25
"5372",2013-03-25 20:50:00,1548.25
"5373",2013-03-25 20:50:00,1548
"5374",2013-03-25 20:59:58,1548.5
"5375",2013-03-25 21:00:00,1548.5
"5376",2013-03-25 21:00:00,1548.25
"5377",2013-03-25 21:09:55,1547.75
"5378",2013-03-25 21:10:00,1547.75
"5379",2013-03-25 21:10:00,1548
"5380",2013-03-25 21:14:00,1548.5
"5381",2013-03-25 21:14:00,1548.5
"5382",2013-03-25 21:15:00,1548.75
"5383",2013-03-25 22:00:00,1548
"5384",2013-03-25 22:00:00,1547.75
"5385",2013-03-25 22:00:00,1548.25
"5386",2013-03-25 22:09:56,1547.5
"5387",2013-03-25 22:10:00,1547.5
"5388",2013-03-25 22:10:00,1547
"5389",2013-03-25 22:19:59,1547
"5390",2013-03-25 22:20:00,1547
"5391",2013-03-25 22:20:00,1547.5
"5392",2013-03-25 22:29:57,1548
"5393",2013-03-25 22:30:00,1548.25
"5394",2013-03-25 22:30:00,1547.75
"5395",2013-03-25 22:39:59,1548
"5396",2013-03-25 22:40:00,1548
"5397",2013-03-25 22:40:00,1548
"5398",2013-03-25 22:49:58,1548.25
"5399",2013-03-25 22:50:00,1548.25
"5400",2013-03-25 22:50:00,1548.5
"5401",2013-03-25 23:00:00,1548.5
"5402",2013-03-25 23:00:00,1548.5
"5403",2013-03-25 23:00:00,1548.5
"5404",2013-03-25 23:09:57,1548.25
"5405",2013-03-25 23:10:00,1548.5
"5406",2013-03-25 23:10:00,1548.25
"5407",2013-03-25 23:19:00,1548.5
"5408",2013-03-25 23:19:53,1548.5
"5409",2013-03-25 23:20:00,1548.25
"5410",2013-03-25 23:29:36,1548.25
"5411",2013-03-25 23:30:00,1548.25
"5412",2013-03-25 23:30:00,1548.25
"5413",2013-03-25 23:39:00,1548.5
"5414",2013-03-25 23:39:57,1548.5
"5415",2013-03-25 23:40:00,1548.5
"5416",2013-03-25 23:49:59,1548.25
"5417",2013-03-25 23:50:00,1548.25
"5418",2013-03-25 23:50:00,1548.25
"5419",2013-03-26 00:00:00,1548.5
"5420",2013-03-26 00:00:00,1548.25
"5421",2013-03-26 00:00:00,1548.25
"5422",2013-03-26 00:10:00,1549.25
"5423",2013-03-26 00:10:00,1549.25
"5424",2013-03-26 00:10:01,1549
"5425",2013-03-26 00:20:00,1548.25
"5426",2013-03-26 00:20:00,1548.25
"5427",2013-03-26 00:20:01,1548.5
"5428",2013-03-26 00:30:00,1548.25
"5429",2013-03-26 00:30:00,1548
"5430",2013-03-26 00:31:00,1548
"5431",2013-03-26 00:39:57,1548.75
"5432",2013-03-26 00:40:00,1548.5
"5433",2013-03-26 00:40:00,1548.5
"5434",2013-03-26 00:49:00,1548.5
"5435",2013-03-26 00:49:49,1548.5
"5436",2013-03-26 00:50:00,1548.5
"5437",2013-03-26 00:59:57,1548.5
"5438",2013-03-26 01:00:00,1548.25
"5439",2013-03-26 01:00:00,1548.5
"5440",2013-03-26 01:09:32,1550.25
"5441",2013-03-26 01:10:00,1550.75
"5442",2013-03-26 01:10:00,1550.5
"5443",2013-03-26 01:19:51,1550
"5444",2013-03-26 01:20:00,1549.75
"5445",2013-03-26 01:20:00,1549.75
"5446",2013-03-26 01:30:00,1549.5
"5447",2013-03-26 01:30:00,1549.5
"5448",2013-03-26 01:30:00,1549.5
"5449",2013-03-26 01:39:00,1549.25
"5450",2013-03-26 01:39:57,1549.25
"5451",2013-03-26 01:40:00,1549.5
"5452",2013-03-26 01:49:59,1549.5
"5453",2013-03-26 01:50:00,1549.5
"5454",2013-03-26 01:50:00,1549.5
"5455",2013-03-26 02:00:00,1549.25
"5456",2013-03-26 02:00:00,1549.5
"5457",2013-03-26 02:00:01,1549.75
"5458",2013-03-26 02:10:00,1548.75
"5459",2013-03-26 02:10:00,1549
"5460",2013-03-26 02:10:01,1549
"5461",2013-03-26 02:20:00,1548.75
"5462",2013-03-26 02:20:00,1548.75
"5463",2013-03-26 02:20:00,1548.75
"5464",2013-03-26 02:29:59,1548.75
"5465",2013-03-26 02:30:00,1548.75
"5466",2013-03-26 02:30:00,1548.75
"5467",2013-03-26 02:39:23,1549
"5468",2013-03-26 02:40:00,1549
"5469",2013-03-26 02:40:00,1549
"5470",2013-03-26 02:49:00,1548.5
"5471",2013-03-26 02:49:58,1548.5
"5472",2013-03-26 02:50:00,1548.5
"5473",2013-03-26 02:59:00,1548.5
"5474",2013-03-26 02:59:55,1548.5
"5475",2013-03-26 03:00:00,1548.5
"5476",2013-03-26 03:09:00,1548.75
"5477",2013-03-26 03:09:00,1548.75
"5478",2013-03-26 03:09:21,1548.5
"5479",2013-03-26 03:19:00,1549
"5480",2013-03-26 03:19:34,1549
"5481",2013-03-26 03:30:00,1548.75
"5482",2013-03-26 03:30:01,1549
"5483",2013-03-26 03:39:00,1549
"5484",2013-03-26 03:39:34,1549
"5485",2013-03-26 03:49:00,1549.5
"5486",2013-03-26 03:49:12,1549.5
"5487",2013-03-26 04:00:00,1549.5
"5488",2013-03-26 04:00:00,1549.5
"5489",2013-03-26 04:00:02,1549.5
"5490",2013-03-26 04:08:00,1549.5
"5491",2013-03-26 04:08:34,1549.5
"5492",2013-03-26 04:10:00,1549.5
"5493",2013-03-26 04:19:32,1549.5
"5494",2013-03-26 04:20:00,1549.5
"5495",2013-03-26 04:20:00,1549.5
"5496",2013-03-26 04:30:00,1550
"5497",2013-03-26 04:30:00,1550
"5498",2013-03-26 04:30:01,1550
"5499",2013-03-26 04:39:00,1549.25
"5500",2013-03-26 04:39:25,1549.5
"5501",2013-03-26 04:40:00,1549.25
"5502",2013-03-26 04:49:54,1549.5
"5503",2013-03-26 04:50:00,1549.5
"5504",2013-03-26 04:50:00,1549.5
"5505",2013-03-26 04:59:00,1549.75
"5506",2013-03-26 04:59:33,1549.75
"5507",2013-03-26 05:00:00,1549.25
"5508",2013-03-26 05:09:00,1549.5
"5509",2013-03-26 05:09:36,1549.5
"5510",2013-03-26 05:10:00,1549.75
"5511",2013-03-26 05:19:00,1549
"5512",2013-03-26 05:19:09,1549
"5513",2013-03-26 05:21:00,1549
"5514",2013-03-26 05:28:45,1549
"5515",2013-03-26 05:30:00,1549.5
"5516",2013-03-26 05:30:00,1549.25
"5517",2013-03-26 05:39:34,1549.25
"5518",2013-03-26 05:40:00,1549.75
"5519",2013-03-26 05:40:00,1549.75
"5520",2013-03-26 05:49:56,1549.75
"5521",2013-03-26 05:50:00,1549.75
"5522",2013-03-26 05:50:00,1550
"5523",2013-03-26 06:00:00,1550
"5524",2013-03-26 06:00:00,1550
"5525",2013-03-26 06:00:04,1550
"5526",2013-03-26 06:09:10,1549.75
"5527",2013-03-26 06:10:00,1550
"5528",2013-03-26 06:10:00,1550
"5529",2013-03-26 06:19:00,1549.25
"5530",2013-03-26 06:19:12,1549.25
"5531",2013-03-26 06:20:00,1549.25
"5532",2013-03-26 06:30:00,1548.75
"5533",2013-03-26 06:30:00,1548.75
"5534",2013-03-26 06:30:00,1548.5
"5535",2013-03-26 06:39:26,1548.5
"5536",2013-03-26 06:40:00,1548.75
"5537",2013-03-26 06:40:00,1548.75
"5538",2013-03-26 06:48:00,1548.75
"5539",2013-03-26 06:48:56,1548.75
"5540",2013-03-26 06:50:00,1548.75
"5541",2013-03-26 06:59:25,1548.75
"5542",2013-03-26 07:00:00,1548.75
"5543",2013-03-26 07:00:00,1549
"5544",2013-03-26 07:09:19,1549.75
"5545",2013-03-26 07:10:00,1549.75
"5546",2013-03-26 07:10:00,1549.75
"5547",2013-03-26 07:20:00,1550
"5548",2013-03-26 07:20:00,1550
"5549",2013-03-26 07:20:05,1550
"5550",2013-03-26 07:29:29,1550.75
"5551",2013-03-26 07:30:00,1550.5
"5552",2013-03-26 07:30:00,1550.5
"5553",2013-03-26 07:40:00,1550.75
"5554",2013-03-26 07:40:00,1550.5
"5555",2013-03-26 07:40:03,1550.75
"5556",2013-03-26 07:50:00,1550
"5557",2013-03-26 07:50:00,1550.25
"5558",2013-03-26 07:50:03,1550
"5559",2013-03-26 07:59:34,1550
"5560",2013-03-26 08:00:00,1550
"5561",2013-03-26 08:00:00,1550
"5562",2013-03-26 08:09:34,1549.75
"5563",2013-03-26 08:10:00,1549
"5564",2013-03-26 08:10:00,1548.75
"5565",2013-03-26 08:19:36,1550
"5566",2013-03-26 08:20:00,1549.75
"5567",2013-03-26 08:20:00,1550
"5568",2013-03-26 08:30:00,1549.75
"5569",2013-03-26 08:30:00,1550
"5570",2013-03-26 08:30:05,1549.5
"5571",2013-03-26 08:40:00,1549.5
"5572",2013-03-26 08:50:00,1549.5
"5573",2013-03-26 09:00:00,1549.75
"5574",2013-03-26 09:09:35,1549.5
"5575",2013-03-26 09:10:00,1549.75
"5576",2013-03-26 09:10:00,1549.5
"5577",2013-03-26 09:20:00,1549.5
"5578",2013-03-26 09:20:00,1549.5
"5579",2013-03-26 09:20:03,1549.75
"5580",2013-03-26 09:29:28,1550
"5581",2013-03-26 09:30:00,1550
"5582",2013-03-26 09:39:37,1550.5
"5583",2013-03-26 09:40:00,1550
"5584",2013-03-26 09:40:00,1550.25
"5585",2013-03-26 09:49:00,1550
"5586",2013-03-26 09:49:37,1550
"5587",2013-03-26 09:51:00,1549.75
"5588",2013-03-26 09:59:16,1550.5
"5589",2013-03-26 10:00:00,1550.75
"5590",2013-03-26 10:00:00,1550.5
"5591",2013-03-26 10:10:00,1550
"5592",2013-03-26 10:19:34,1550.25
"5593",2013-03-26 10:29:34,1550.5
"5594",2013-03-26 10:30:00,1550.5
"5595",2013-03-26 10:40:00,1550.5
"5596",2013-03-26 10:50:00,1550.5
"5597",2013-03-26 10:50:00,1550.5
"5598",2013-03-26 10:59:36,1550.75
"5599",2013-03-26 11:00:00,1550.5
"5600",2013-03-26 11:00:00,1550.5
"5601",2013-03-26 11:10:00,1550.75
"5602",2013-03-26 11:10:00,1551
"5603",2013-03-26 11:19:00,1550.75
"5604",2013-03-26 11:20:00,1550.5
"5605",2013-03-26 11:29:38,1549.5
"5606",2013-03-26 11:30:00,1549.25
"5607",2013-03-26 11:30:00,1549.5
"5608",2013-03-26 11:39:37,1550
"5609",2013-03-26 11:40:00,1550
"5610",2013-03-26 11:40:00,1549.75
"5611",2013-03-26 11:49:32,1549.25
"5612",2013-03-26 11:50:00,1549.25
"5613",2013-03-26 11:50:00,1549.25
"5614",2013-03-26 12:00:00,1547.75
"5615",2013-03-26 12:00:00,1548
"5616",2013-03-26 12:00:08,1548
"5617",2013-03-26 12:09:37,1548.75
"5618",2013-03-26 12:10:00,1549.25
"5619",2013-03-26 12:10:00,1549.25
"5620",2013-03-26 12:19:38,1549.5
"5621",2013-03-26 12:20:00,1549.5
"5622",2013-03-26 12:20:00,1549.25
"5623",2013-03-26 12:29:38,1550.5
"5624",2013-03-26 12:30:00,1550.75
"5625",2013-03-26 12:30:00,1549.75
"5626",2013-03-26 12:39:38,1549.75
"5627",2013-03-26 12:40:00,1549.75
"5628",2013-03-26 12:40:00,1550
"5629",2013-03-26 12:50:00,1549.5
"5630",2013-03-26 12:50:00,1549.5
"5631",2013-03-26 12:50:06,1549.5
"5632",2013-03-26 12:59:37,1550.25
"5633",2013-03-26 13:00:00,1550.25
"5634",2013-03-26 13:00:00,1550.5
"5635",2013-03-26 13:10:00,1549.75
"5636",2013-03-26 13:10:00,1549.5
"5637",2013-03-26 13:10:03,1549.75
"5638",2013-03-26 13:19:39,1551.75
"5639",2013-03-26 13:20:00,1551.5
"5640",2013-03-26 13:20:00,1551.75
"5641",2013-03-26 13:29:39,1552.25
"5642",2013-03-26 13:30:00,1552.75
"5643",2013-03-26 13:30:00,1553
"5644",2013-03-26 13:40:00,1552.75
"5645",2013-03-26 13:40:00,1553.5
"5646",2013-03-26 13:49:39,1554.25
"5647",2013-03-26 13:50:00,1554.25
"5648",2013-03-26 13:50:00,1554.25
"5649",2013-03-26 14:00:00,1552.25
"5650",2013-03-26 14:00:00,1552.5
"5651",2013-03-26 14:09:40,1554.75
"5652",2013-03-26 14:10:00,1555.5
"5653",2013-03-26 14:19:40,1553.5
"5654",2013-03-26 14:20:00,1553.75
"5655",2013-03-26 14:20:00,1553.75
"5656",2013-03-26 14:29:37,1554.5
"5657",2013-03-26 14:30:00,1555
"5658",2013-03-26 14:30:00,1555.75
"5659",2013-03-26 14:39:40,1554.25
"5660",2013-03-26 14:40:00,1552.75
"5661",2013-03-26 14:49:40,1552.25
"5662",2013-03-26 14:50:00,1552
"5663",2013-03-26 14:50:00,1552.75
"5664",2013-03-26 14:59:40,1553.5
"5665",2013-03-26 15:00:00,1553.5
"5666",2013-03-26 15:00:00,1553.5
"5667",2013-03-26 15:09:40,1554
"5668",2013-03-26 15:10:00,1553.75
"5669",2013-03-26 15:10:00,1553.5
"5670",2013-03-26 15:19:40,1552.25
"5671",2013-03-26 15:20:00,1552.5
"5672",2013-03-26 15:20:00,1552.5
"5673",2013-03-26 15:29:40,1553
"5674",2013-03-26 15:30:00,1553
"5675",2013-03-26 15:30:00,1552.5
"5676",2013-03-26 15:39:41,1553.75
"5677",2013-03-26 15:40:00,1553.5
"5678",2013-03-26 15:40:00,1553.5
"5679",2013-03-26 15:49:40,1554.5
"5680",2013-03-26 15:50:00,1554.75
"5681",2013-03-26 15:50:00,1555
"5682",2013-03-26 15:59:39,1554
"5683",2013-03-26 16:00:00,1553
"5684",2013-03-26 16:00:00,1553.5
"5685",2013-03-26 16:09:40,1554
"5686",2013-03-26 16:10:00,1553.25
"5687",2013-03-26 16:10:00,1554
"5688",2013-03-26 16:19:41,1553
"5689",2013-03-26 16:20:00,1552.75
"5690",2013-03-26 16:20:00,1553
"5691",2013-03-26 16:29:41,1552.5
"5692",2013-03-26 16:30:00,1552.5
"5693",2013-03-26 16:30:00,1552.5
"5694",2013-03-26 16:39:40,1552.75
"5695",2013-03-26 16:40:00,1553
"5696",2013-03-26 16:40:00,1552.75
"5697",2013-03-26 16:49:41,1553.25
"5698",2013-03-26 16:50:00,1552.75
"5699",2013-03-26 16:50:00,1552.5
"5700",2013-03-26 16:59:41,1552.5
"5701",2013-03-26 17:00:00,1552.75
"5702",2013-03-26 17:00:00,1552.5
"5703",2013-03-26 17:09:41,1553.5
"5704",2013-03-26 17:10:00,1553.25
"5705",2013-03-26 17:10:00,1553.5
"5706",2013-03-26 17:19:38,1553.5
"5707",2013-03-26 17:20:00,1553.5
"5708",2013-03-26 17:20:00,1553.5
"5709",2013-03-26 17:29:42,1554.5
"5710",2013-03-26 17:30:00,1554.25
"5711",2013-03-26 17:30:00,1554.75
"5712",2013-03-26 17:39:40,1554.5
"5713",2013-03-26 17:40:00,1554
"5714",2013-03-26 17:40:00,1554.5
"5715",2013-03-26 17:49:40,1554.5
"5716",2013-03-26 17:50:00,1554.75
"5717",2013-03-26 17:50:00,1555
"5718",2013-03-26 17:59:42,1554.75
"5719",2013-03-26 18:00:00,1555.25
"5720",2013-03-26 18:01:00,1555
"5721",2013-03-26 18:09:41,1555
"5722",2013-03-26 18:10:00,1554.75
"5723",2013-03-26 18:10:00,1554.5
"5724",2013-03-26 18:19:42,1555.75
"5725",2013-03-26 18:20:00,1555.75
"5726",2013-03-26 18:20:00,1555.5
"5727",2013-03-26 18:29:42,1555.75
"5728",2013-03-26 18:30:00,1555.5
"5729",2013-03-26 18:30:00,1555.5
"5730",2013-03-26 18:39:41,1554.75
"5731",2013-03-26 18:40:00,1554.75
"5732",2013-03-26 18:40:00,1554.5
"5733",2013-03-26 18:49:41,1554.5
"5734",2013-03-26 18:50:00,1554.75
"5735",2013-03-26 18:50:00,1554.25
"5736",2013-03-26 18:59:43,1555.25
"5737",2013-03-26 19:00:00,1555.25
"5738",2013-03-26 19:00:00,1555.5
"5739",2013-03-26 19:09:43,1556
"5740",2013-03-26 19:10:00,1555.75
"5741",2013-03-26 19:10:00,1555.5
"5742",2013-03-26 19:19:43,1556
"5743",2013-03-26 19:20:00,1556.25
"5744",2013-03-26 19:20:00,1556.25
"5745",2013-03-26 19:29:43,1556.75
"5746",2013-03-26 19:30:00,1556.5
"5747",2013-03-26 19:30:00,1556.75
"5748",2013-03-26 19:39:43,1558
"5749",2013-03-26 19:40:00,1557.5
"5750",2013-03-26 19:40:00,1557.75
"5751",2013-03-26 19:49:43,1558
"5752",2013-03-26 19:50:00,1557.75
"5753",2013-03-26 19:50:00,1557
"5754",2013-03-26 19:59:44,1558.25
"5755",2013-03-26 20:00:00,1558
"5756",2013-03-26 20:00:00,1558
"5757",2013-03-26 20:09:42,1557.5
"5758",2013-03-26 20:10:00,1557
"5759",2013-03-26 20:10:00,1557
"5760",2013-03-26 20:14:00,1557.5
"5761",2013-03-26 20:14:00,1557.5
"5762",2013-03-26 20:19:26,1557.5
"5763",2013-03-26 20:29:43,1557.5
"5764",2013-03-26 20:39:38,1557.25
"5765",2013-03-26 20:40:00,1557.25
"5766",2013-03-26 20:40:00,1557.25
"5767",2013-03-26 20:49:39,1557.75
"5768",2013-03-26 20:50:00,1558
"5769",2013-03-26 20:50:00,1557.75
"5770",2013-03-26 20:55:00,1558
"5771",2013-03-26 20:55:00,1558
"5772",2013-03-26 20:59:43,1558
"5773",2013-03-26 21:05:00,1558
"5774",2013-03-26 21:05:00,1558
"5775",2013-03-26 21:09:39,1557.75
"5776",2013-03-26 21:15:00,1558
"5777",2013-03-26 21:21:00,1558
"5778",2013-03-26 22:00:00,1558
"5779",2013-03-26 22:00:00,1558
"5780",2013-03-26 22:09:45,1557.5
"5781",2013-03-26 22:10:00,1557.5
"5782",2013-03-26 22:10:00,1557.5
"5783",2013-03-26 22:19:00,1557.5
"5784",2013-03-26 22:19:00,1557.5
"5785",2013-03-26 22:19:39,1557.5
"5786",2013-03-26 22:29:40,1557.5
"5787",2013-03-26 22:30:00,1557.5
"5788",2013-03-26 22:30:00,1557.75
"5789",2013-03-26 22:39:00,1557.5
"5790",2013-03-26 22:39:20,1557.5
"5791",2013-03-26 22:40:00,1557.75
"5792",2013-03-26 22:49:45,1558
"5793",2013-03-26 22:50:00,1558.25
"5794",2013-03-26 22:50:00,1558.25
"5795",2013-03-26 22:59:41,1558.5
"5796",2013-03-26 23:00:00,1558.75
"5797",2013-03-26 23:00:00,1558.5
"5798",2013-03-26 23:09:00,1558.25
"5799",2013-03-26 23:09:44,1558.25
"5800",2013-03-26 23:10:00,1558.25
"5801",2013-03-26 23:19:45,1558.75
"5802",2013-03-26 23:20:00,1558.5
"5803",2013-03-26 23:20:00,1558.5
"5804",2013-03-26 23:29:23,1558
"5805",2013-03-26 23:30:00,1558
"5806",2013-03-26 23:30:00,1558
"5807",2013-03-26 23:38:00,1558.25
"5808",2013-03-26 23:38:21,1558.25
"5809",2013-03-26 23:40:00,1558
"5810",2013-03-26 23:49:00,1557.5
"5811",2013-03-26 23:49:43,1557.5
"5812",2013-03-26 23:50:00,1557.5
"5813",2013-03-26 23:59:38,1557.75
"5814",2013-03-27 00:00:00,1557.75
"5815",2013-03-27 00:00:00,1557.75
