"","time","value","comment"
"7518",2013-03-27 02:25:00,1558.5,"closing_time_past;prev_time=>2013-03-27 02:19:03.546,prev_stock_market=>XCME"
"7519",2013-03-27 02:30:00,1558.25,"closing_time_past;prev_time=>2013-03-27 02:29:21.907,prev_stock_market=>XCME"
"7520",2013-03-27 02:35:00,1558.25,"closing_time_past;prev_time=>2013-03-27 02:29:21.907,prev_stock_market=>XCME"
"7521",2013-03-27 02:40:00,1558,"closing_time_past;prev_time=>2013-03-27 02:40:00,prev_stock_market=>CME"
"7522",2013-03-27 02:45:00,1558,"closing_time_past;prev_time=>2013-03-27 02:40:00,prev_stock_market=>CME"
"7523",2013-03-27 02:50:00,1557,"closing_time_past;prev_time=>2013-03-27 02:50:00,prev_stock_market=>CME"
"7524",2013-03-27 02:55:00,1557,"closing_time_past;prev_time=>2013-03-27 02:50:00,prev_stock_market=>CME"
"7525",2013-03-27 03:00:00,1557.25,"closing_time_past;prev_time=>2013-03-27 03:00:00,prev_stock_market=>CME"
"7526",2013-03-27 03:05:00,1557.25,"closing_time_past;prev_time=>2013-03-27 03:00:00,prev_stock_market=>CME"
"7527",2013-03-27 03:10:00,1557.5,"closing_time_past;prev_time=>2013-03-27 03:10:00,prev_stock_market=>CME"
"7528",2013-03-27 03:15:00,1557.5,"closing_time_past;prev_time=>2013-03-27 03:10:00,prev_stock_market=>CME"
"7529",2013-03-27 03:20:00,1557.5,"closing_time_past;prev_time=>2013-03-27 03:19:41.889,prev_stock_market=>XCME"
"7530",2013-03-27 03:25:00,1557.5,"closing_time_past;prev_time=>2013-03-27 03:19:41.889,prev_stock_market=>XCME"
"7531",2013-03-27 03:30:00,1558.25,"closing_time_past;prev_time=>2013-03-27 03:30:00,prev_stock_market=>CME"
"7532",2013-03-27 03:35:00,1558.25,"closing_time_past;prev_time=>2013-03-27 03:30:00,prev_stock_market=>CME"
"7533",2013-03-27 03:40:00,1557.75,"closing_time_past;prev_time=>2013-03-27 03:39:48.26,prev_stock_market=>XCME"
"7534",2013-03-27 03:45:00,1557.75,"closing_time_past;prev_time=>2013-03-27 03:39:48.26,prev_stock_market=>XCME"
"7535",2013-03-27 03:50:00,1558,"closing_time_past;prev_time=>2013-03-27 03:50:00,prev_stock_market=>CME"
"7536",2013-03-27 03:55:00,1558,"closing_time_past;prev_time=>2013-03-27 03:50:00,prev_stock_market=>CME"
"7537",2013-03-27 04:00:00,1558,"closing_time_past;prev_time=>2013-03-27 03:59:35.759,prev_stock_market=>XCME"
"7538",2013-03-27 04:05:00,1558,"closing_time_past;prev_time=>2013-03-27 03:59:35.759,prev_stock_market=>XCME"
"7539",2013-03-27 04:10:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:09:35.481,prev_stock_market=>XCME"
"7540",2013-03-27 04:15:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:09:35.481,prev_stock_market=>XCME"
"7541",2013-03-27 04:20:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:19:46.281,prev_stock_market=>XCME"
"7542",2013-03-27 04:25:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:19:46.281,prev_stock_market=>XCME"
"7543",2013-03-27 04:30:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:30:00,prev_stock_market=>CME"
"7544",2013-03-27 04:35:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:30:00,prev_stock_market=>CME"
"7545",2013-03-27 04:40:00,1558,"closing_time_past;prev_time=>2013-03-27 04:38:41.878,prev_stock_market=>XCME"
"7546",2013-03-27 04:45:00,1558,"closing_time_past;prev_time=>2013-03-27 04:38:41.878,prev_stock_market=>XCME"
"7547",2013-03-27 04:50:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:50:00,prev_stock_market=>CME"
"7548",2013-03-27 04:55:00,1558.25,"closing_time_past;prev_time=>2013-03-27 04:50:00,prev_stock_market=>CME"
"7549",2013-03-27 05:00:00,1558.25,"closing_time_past;prev_time=>2013-03-27 05:00:00,prev_stock_market=>CME"
"7550",2013-03-27 05:05:00,1558.25,"closing_time_past;prev_time=>2013-03-27 05:00:00,prev_stock_market=>CME"
"7551",2013-03-27 05:10:00,1558.25,"closing_time_past;prev_time=>2013-03-27 05:10:00,prev_stock_market=>CME"
"7552",2013-03-27 05:15:00,1558.25,"closing_time_past;prev_time=>2013-03-27 05:10:00,prev_stock_market=>CME"
"7553",2013-03-27 05:20:00,1558.75,"closing_time_past;prev_time=>2013-03-27 05:20:00,prev_stock_market=>CME"
"7554",2013-03-27 05:25:00,1558.75,"closing_time_past;prev_time=>2013-03-27 05:20:00,prev_stock_market=>CME"
"7555",2013-03-27 05:30:00,1559,"closing_time_past;prev_time=>2013-03-27 05:30:00,prev_stock_market=>CME"
"7556",2013-03-27 05:35:00,1559,"closing_time_past;prev_time=>2013-03-27 05:30:00,prev_stock_market=>CME"
"7557",2013-03-27 05:40:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:40:00,prev_stock_market=>CME"
"7558",2013-03-27 05:45:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:40:00,prev_stock_market=>CME"
"7559",2013-03-27 05:50:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:50:00,prev_stock_market=>CME"
"7560",2013-03-27 05:55:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:50:00,prev_stock_market=>CME"
"7561",2013-03-27 06:00:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:58:53.052,prev_stock_market=>XCME"
"7562",2013-03-27 06:05:00,1558.5,"closing_time_past;prev_time=>2013-03-27 05:58:53.052,prev_stock_market=>XCME"
"7563",2013-03-27 06:10:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:10:00,prev_stock_market=>CME"
"7564",2013-03-27 06:15:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:10:00,prev_stock_market=>CME"
"7565",2013-03-27 06:20:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:20:00,prev_stock_market=>CME"
"7566",2013-03-27 06:25:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:20:00,prev_stock_market=>CME"
"7567",2013-03-27 06:30:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:29:37.757,prev_stock_market=>XCME"
"7568",2013-03-27 06:35:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:29:37.757,prev_stock_market=>XCME"
"7569",2013-03-27 06:40:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:40:00,prev_stock_market=>CME"
"7570",2013-03-27 06:45:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:40:00,prev_stock_market=>CME"
"7571",2013-03-27 06:50:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:50:00,prev_stock_market=>CME"
"7572",2013-03-27 06:55:00,1558.75,"closing_time_past;prev_time=>2013-03-27 06:50:00,prev_stock_market=>CME"
"7573",2013-03-27 07:00:00,1558.75,"closing_time_past;prev_time=>2013-03-27 07:00:00,prev_stock_market=>CME"
"7574",2013-03-27 07:05:00,1558.75,"closing_time_past;prev_time=>2013-03-27 07:00:00,prev_stock_market=>CME"
"7575",2013-03-27 07:10:00,1560,"closing_time_past;prev_time=>2013-03-27 07:10:00,prev_stock_market=>CME"
"7576",2013-03-27 07:15:00,1560,"closing_time_past;prev_time=>2013-03-27 07:10:00,prev_stock_market=>CME"
"7577",2013-03-27 07:20:00,1559.25,"closing_time_past;prev_time=>2013-03-27 07:19:37.31,prev_stock_market=>XCME"
"7578",2013-03-27 07:25:00,1559.25,"closing_time_past;prev_time=>2013-03-27 07:19:37.31,prev_stock_market=>XCME"
"7579",2013-03-27 07:30:00,1559.25,"closing_time_past;prev_time=>2013-03-27 07:30:00,prev_stock_market=>CME"
"7580",2013-03-27 07:35:00,1559.25,"closing_time_past;prev_time=>2013-03-27 07:30:00,prev_stock_market=>CME"
"7581",2013-03-27 07:40:00,1559,"closing_time_past;prev_time=>2013-03-27 07:39:51.367,prev_stock_market=>XCME"
"7582",2013-03-27 07:45:00,1559,"closing_time_past;prev_time=>2013-03-27 07:39:51.367,prev_stock_market=>XCME"
"7583",2013-03-27 07:50:00,1558.5,"closing_time_past;prev_time=>2013-03-27 07:50:00,prev_stock_market=>CME"
"7584",2013-03-27 07:55:00,1558.5,"closing_time_past;prev_time=>2013-03-27 07:50:00,prev_stock_market=>CME"
"7585",2013-03-27 08:00:00,1559,"closing_time_past;prev_time=>2013-03-27 08:00:00,prev_stock_market=>CME"
"7586",2013-03-27 08:05:00,1559,"closing_time_past;prev_time=>2013-03-27 08:00:00,prev_stock_market=>CME"
"7587",2013-03-27 08:10:00,1559,"closing_time_past;prev_time=>2013-03-27 08:10:00,prev_stock_market=>CME"
"7588",2013-03-27 08:15:00,1559,"closing_time_past;prev_time=>2013-03-27 08:10:00,prev_stock_market=>CME"
"7589",2013-03-27 08:20:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:20:00,prev_stock_market=>CME"
"7590",2013-03-27 08:25:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:20:00,prev_stock_market=>CME"
"7591",2013-03-27 08:30:00,1557.5,"closing_time_past;prev_time=>2013-03-27 08:30:00,prev_stock_market=>CME"
"7592",2013-03-27 08:35:00,1557.5,"closing_time_past;prev_time=>2013-03-27 08:30:00,prev_stock_market=>CME"
"7593",2013-03-27 08:40:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:39:47.705,prev_stock_market=>XCME"
"7594",2013-03-27 08:45:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:39:47.705,prev_stock_market=>XCME"
"7595",2013-03-27 08:50:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:50:00,prev_stock_market=>CME"
"7596",2013-03-27 08:55:00,1558.25,"closing_time_past;prev_time=>2013-03-27 08:50:00,prev_stock_market=>CME"
"7597",2013-03-27 09:00:00,1558.5,"closing_time_past;prev_time=>2013-03-27 09:00:00,prev_stock_market=>CME"
"7598",2013-03-27 09:05:00,1558.5,"closing_time_past;prev_time=>2013-03-27 09:00:00,prev_stock_market=>CME"
"7599",2013-03-27 09:10:00,1558,"closing_time_past;prev_time=>2013-03-27 09:10:00,prev_stock_market=>CME"
"7600",2013-03-27 09:15:00,1558,"closing_time_past;prev_time=>2013-03-27 09:10:00,prev_stock_market=>CME"
"7601",2013-03-27 09:20:00,1557.75,"closing_time_past;prev_time=>2013-03-27 09:20:00,prev_stock_market=>CME"
"7602",2013-03-27 09:25:00,1557.75,"closing_time_past;prev_time=>2013-03-27 09:20:00,prev_stock_market=>CME"
"7603",2013-03-27 09:30:00,1556.25,"closing_time_past;prev_time=>2013-03-27 09:30:00,prev_stock_market=>CME"
"7604",2013-03-27 09:35:00,1556.25,"closing_time_past;prev_time=>2013-03-27 09:30:00,prev_stock_market=>CME"
"7605",2013-03-27 09:40:00,1554.75,"closing_time_past;prev_time=>2013-03-27 09:40:00,prev_stock_market=>CME"
"7606",2013-03-27 09:45:00,1554.75,"closing_time_past;prev_time=>2013-03-27 09:40:00,prev_stock_market=>CME"
"7607",2013-03-27 09:50:00,1554.25,"closing_time_past;prev_time=>2013-03-27 09:50:00,prev_stock_market=>CME"
"7608",2013-03-27 09:55:00,1554.25,"closing_time_past;prev_time=>2013-03-27 09:50:00,prev_stock_market=>CME"
"7609",2013-03-27 10:00:00,1553.25,"closing_time_past;prev_time=>2013-03-27 10:00:00,prev_stock_market=>CME"
"7610",2013-03-27 10:05:00,1553.25,"closing_time_past;prev_time=>2013-03-27 10:00:00,prev_stock_market=>CME"
"7611",2013-03-27 10:10:00,1554.5,"closing_time_past;prev_time=>2013-03-27 10:10:00,prev_stock_market=>CME"
"7612",2013-03-27 10:15:00,1554.5,"closing_time_past;prev_time=>2013-03-27 10:10:00,prev_stock_market=>CME"
"7613",2013-03-27 10:20:00,1553.25,"closing_time_past;prev_time=>2013-03-27 10:20:00,prev_stock_market=>CME"
"7614",2013-03-27 10:25:00,1553.25,"closing_time_past;prev_time=>2013-03-27 10:20:00,prev_stock_market=>CME"
"7615",2013-03-27 10:30:00,1551.25,"closing_time_past;prev_time=>2013-03-27 10:30:00,prev_stock_market=>CME"
"7616",2013-03-27 10:35:00,1551.25,"closing_time_past;prev_time=>2013-03-27 10:30:00,prev_stock_market=>CME"
"7617",2013-03-27 10:40:00,1550.75,"closing_time_past;prev_time=>2013-03-27 10:40:00,prev_stock_market=>CME"
"7618",2013-03-27 10:45:00,1550.75,"closing_time_past;prev_time=>2013-03-27 10:40:00,prev_stock_market=>CME"
"7619",2013-03-27 10:50:00,1551.75,"closing_time_past;prev_time=>2013-03-27 10:50:00,prev_stock_market=>CME"
"7620",2013-03-27 10:55:00,1551.75,"closing_time_past;prev_time=>2013-03-27 10:50:00,prev_stock_market=>CME"
"7621",2013-03-27 11:00:00,1551.75,"closing_time_past;prev_time=>2013-03-27 11:00:00,prev_stock_market=>CME"
"7622",2013-03-27 11:05:00,1551.75,"closing_time_past;prev_time=>2013-03-27 11:00:00,prev_stock_market=>CME"
"7623",2013-03-27 11:10:00,1551.5,"closing_time_past;prev_time=>2013-03-27 11:10:00,prev_stock_market=>CME"
"7624",2013-03-27 11:15:00,1551.5,"closing_time_past;prev_time=>2013-03-27 11:10:00,prev_stock_market=>CME"
"7625",2013-03-27 11:20:00,1551,"closing_time_past;prev_time=>2013-03-27 11:20:00,prev_stock_market=>CME"
"7626",2013-03-27 11:25:00,1551,"closing_time_past;prev_time=>2013-03-27 11:20:00,prev_stock_market=>CME"
"7627",2013-03-27 11:30:00,1550.5,"closing_time_past;prev_time=>2013-03-27 11:30:00,prev_stock_market=>CME"
"7628",2013-03-27 11:35:00,1550.5,"closing_time_past;prev_time=>2013-03-27 11:30:00,prev_stock_market=>CME"
"7629",2013-03-27 11:40:00,1550,"closing_time_past;prev_time=>2013-03-27 11:39:53.406,prev_stock_market=>XCME"
"7630",2013-03-27 11:45:00,1550,"closing_time_past;prev_time=>2013-03-27 11:39:53.406,prev_stock_market=>XCME"
"7631",2013-03-27 11:50:00,1549.75,"closing_time_past;prev_time=>2013-03-27 11:50:00,prev_stock_market=>CME"
"7632",2013-03-27 11:55:00,1549.75,"closing_time_past;prev_time=>2013-03-27 11:50:00,prev_stock_market=>CME"
"7633",2013-03-27 12:00:00,1549.5,"closing_time_past;prev_time=>2013-03-27 12:00:00,prev_stock_market=>CME"
"7634",2013-03-27 12:05:00,1549.5,"closing_time_past;prev_time=>2013-03-27 12:00:00,prev_stock_market=>CME"
"7635",2013-03-27 12:10:00,1549,"closing_time_past;prev_time=>2013-03-27 12:10:00,prev_stock_market=>CME"
"7636",2013-03-27 12:15:00,1549,"closing_time_past;prev_time=>2013-03-27 12:10:00,prev_stock_market=>CME"
"7637",2013-03-27 12:20:00,1550.25,"closing_time_past;prev_time=>2013-03-27 12:20:00,prev_stock_market=>CME"
"7638",2013-03-27 12:25:00,1550.25,"closing_time_past;prev_time=>2013-03-27 12:20:00,prev_stock_market=>CME"
"7639",2013-03-27 12:30:00,1550,"closing_time_past;prev_time=>2013-03-27 12:30:00,prev_stock_market=>CME"
"7640",2013-03-27 12:35:00,1550,"closing_time_past;prev_time=>2013-03-27 12:30:00,prev_stock_market=>CME"
"7641",2013-03-27 12:40:00,1551.5,"closing_time_past;prev_time=>2013-03-27 12:40:00,prev_stock_market=>CME"
"7642",2013-03-27 12:45:00,1551.5,"closing_time_past;prev_time=>2013-03-27 12:40:00,prev_stock_market=>CME"
"7643",2013-03-27 12:50:00,1550.75,"closing_time_past;prev_time=>2013-03-27 12:50:00,prev_stock_market=>CME"
"7644",2013-03-27 12:55:00,1550.75,"closing_time_past;prev_time=>2013-03-27 12:50:00,prev_stock_market=>CME"
"7645",2013-03-27 13:00:00,1550.25,"closing_time_past;prev_time=>2013-03-27 13:00:00,prev_stock_market=>CME"
"7646",2013-03-27 13:05:00,1550.25,"closing_time_past;prev_time=>2013-03-27 13:00:00,prev_stock_market=>CME"
"7647",2013-03-27 13:10:00,1550.25,"closing_time_past;prev_time=>2013-03-27 13:10:00,prev_stock_market=>CME"
"7648",2013-03-27 13:15:00,1550.25,"closing_time_past;prev_time=>2013-03-27 13:10:00,prev_stock_market=>CME"
"7649",2013-03-27 13:20:00,1549.25,"closing_time_past;prev_time=>2013-03-27 13:20:00,prev_stock_market=>CME"
"7650",2013-03-27 13:25:00,1549.25,"closing_time_past;prev_time=>2013-03-27 13:20:00,prev_stock_market=>CME"
"7651",2013-03-27 13:30:00,1548,"closing_time_past;prev_time=>2013-03-27 13:30:00,prev_stock_market=>CME"
"7652",2013-03-27 13:35:00,1548,"closing_time_past;prev_time=>2013-03-27 13:30:00,prev_stock_market=>CME"
"7653",2013-03-27 13:40:00,1547.5,"closing_time_past;prev_time=>2013-03-27 13:40:00,prev_stock_market=>CME"
"7654",2013-03-27 13:45:00,1547.5,"closing_time_past;prev_time=>2013-03-27 13:40:00,prev_stock_market=>CME"
"7655",2013-03-27 13:50:00,1547.5,"closing_time_past;prev_time=>2013-03-27 13:50:00,prev_stock_market=>CME"
"7656",2013-03-27 13:55:00,1547.5,"closing_time_past;prev_time=>2013-03-27 13:50:00,prev_stock_market=>CME"
"7657",2013-03-27 14:00:00,1548.25,"closing_time_past;prev_time=>2013-03-27 14:00:00,prev_stock_market=>CME"
"7658",2013-03-27 14:05:00,1548.25,"closing_time_past;prev_time=>2013-03-27 14:00:00,prev_stock_market=>CME"
"7659",2013-03-27 14:10:00,1549,"closing_time_past;prev_time=>2013-03-27 14:10:00,prev_stock_market=>CME"
"7660",2013-03-27 14:15:00,1549,"closing_time_past;prev_time=>2013-03-27 14:10:00,prev_stock_market=>CME"
"7661",2013-03-27 14:20:00,1547,"closing_time_past;prev_time=>2013-03-27 14:20:00,prev_stock_market=>CME"
"7662",2013-03-27 14:25:00,1547,"closing_time_past;prev_time=>2013-03-27 14:20:00,prev_stock_market=>CME"
"7663",2013-03-27 14:30:00,1550.5,"closing_time_past;prev_time=>2013-03-27 14:30:00,prev_stock_market=>CME"
"7664",2013-03-27 14:35:00,1550.5,"closing_time_past;prev_time=>2013-03-27 14:30:00,prev_stock_market=>CME"
"7665",2013-03-27 14:40:00,1551,"closing_time_past;prev_time=>2013-03-27 14:39:55.835,prev_stock_market=>XCME"
"7666",2013-03-27 14:45:00,1551,"closing_time_past;prev_time=>2013-03-27 14:39:55.835,prev_stock_market=>XCME"
"7667",2013-03-27 14:50:00,1552,"closing_time_past;prev_time=>2013-03-27 14:50:00,prev_stock_market=>CME"
"7668",2013-03-27 14:55:00,1552,"closing_time_past;prev_time=>2013-03-27 14:50:00,prev_stock_market=>CME"
"7669",2013-03-27 15:00:00,1552.25,"closing_time_past;prev_time=>2013-03-27 15:00:00,prev_stock_market=>CME"
"7670",2013-03-27 15:05:00,1552.25,"closing_time_past;prev_time=>2013-03-27 15:00:00,prev_stock_market=>CME"
"7671",2013-03-27 15:10:00,1551.25,"closing_time_past;prev_time=>2013-03-27 15:10:00,prev_stock_market=>CME"
"7672",2013-03-27 15:15:00,1551.25,"closing_time_past;prev_time=>2013-03-27 15:10:00,prev_stock_market=>CME"
"7673",2013-03-27 15:20:00,1553.25,"closing_time_past;prev_time=>2013-03-27 15:20:00,prev_stock_market=>CME"
"7674",2013-03-27 15:25:00,1553.25,"closing_time_past;prev_time=>2013-03-27 15:20:00,prev_stock_market=>CME"
"7675",2013-03-27 15:30:00,1553.25,"closing_time_past;prev_time=>2013-03-27 15:30:00,prev_stock_market=>CME"
"7676",2013-03-27 15:35:00,1553.25,"closing_time_past;prev_time=>2013-03-27 15:30:00,prev_stock_market=>CME"
"7677",2013-03-27 15:40:00,1554.5,"closing_time_past;prev_time=>2013-03-27 15:40:00,prev_stock_market=>CME"
"7678",2013-03-27 15:45:00,1554.5,"closing_time_past;prev_time=>2013-03-27 15:40:00,prev_stock_market=>CME"
"7679",2013-03-27 15:50:00,1555,"closing_time_past;prev_time=>2013-03-27 15:50:00,prev_stock_market=>CME"
"7680",2013-03-27 15:55:00,1555,"closing_time_past;prev_time=>2013-03-27 15:50:00,prev_stock_market=>CME"
"7681",2013-03-27 16:00:00,1554,"closing_time_past;prev_time=>2013-03-27 15:59:55.592,prev_stock_market=>XCME"
"7682",2013-03-27 16:05:00,1554,"closing_time_past;prev_time=>2013-03-27 15:59:55.592,prev_stock_market=>XCME"
"7683",2013-03-27 16:10:00,1553.5,"closing_time_past;prev_time=>2013-03-27 16:10:00,prev_stock_market=>CME"
"7684",2013-03-27 16:15:00,1553.5,"closing_time_past;prev_time=>2013-03-27 16:10:00,prev_stock_market=>CME"
"7685",2013-03-27 16:20:00,1554,"closing_time_past;prev_time=>2013-03-27 16:20:00,prev_stock_market=>CME"
"7686",2013-03-27 16:25:00,1554,"closing_time_past;prev_time=>2013-03-27 16:20:00,prev_stock_market=>CME"
"7687",2013-03-27 16:30:00,1553.75,"closing_time_past;prev_time=>2013-03-27 16:30:00,prev_stock_market=>CME"
"7688",2013-03-27 16:35:00,1553.75,"closing_time_past;prev_time=>2013-03-27 16:30:00,prev_stock_market=>CME"
"7689",2013-03-27 16:40:00,1554.5,"closing_time_past;prev_time=>2013-03-27 16:40:00,prev_stock_market=>CME"
"7690",2013-03-27 16:45:00,1554.5,"closing_time_past;prev_time=>2013-03-27 16:40:00,prev_stock_market=>CME"
"7691",2013-03-27 16:50:00,1553,"closing_time_past;prev_time=>2013-03-27 16:50:00,prev_stock_market=>CME"
"7692",2013-03-27 16:55:00,1553,"closing_time_past;prev_time=>2013-03-27 16:50:00,prev_stock_market=>CME"
"7693",2013-03-27 17:00:00,1553.75,"closing_time_past;prev_time=>2013-03-27 17:00:00,prev_stock_market=>CME"
"7694",2013-03-27 17:05:00,1553.75,"closing_time_past;prev_time=>2013-03-27 17:00:00,prev_stock_market=>CME"
"7695",2013-03-27 17:10:00,1552.25,"closing_time_past;prev_time=>2013-03-27 17:10:00,prev_stock_market=>CME"
"7696",2013-03-27 17:15:00,1552.25,"closing_time_past;prev_time=>2013-03-27 17:10:00,prev_stock_market=>CME"
"7697",2013-03-27 17:20:00,1552.75,"closing_time_past;prev_time=>2013-03-27 17:19:58.108,prev_stock_market=>XCME"
"7698",2013-03-27 17:25:00,1552.75,"closing_time_past;prev_time=>2013-03-27 17:19:58.108,prev_stock_market=>XCME"
"7699",2013-03-27 17:30:00,1553.25,"closing_time_past;prev_time=>2013-03-27 17:29:58.141,prev_stock_market=>XCME"
"7700",2013-03-27 17:35:00,1553.25,"closing_time_past;prev_time=>2013-03-27 17:29:58.141,prev_stock_market=>XCME"
"7701",2013-03-27 17:40:00,1554,"closing_time_past;prev_time=>2013-03-27 17:39:56.071,prev_stock_market=>XCME"
"7702",2013-03-27 17:45:00,1554,"closing_time_past;prev_time=>2013-03-27 17:39:56.071,prev_stock_market=>XCME"
"7703",2013-03-27 17:50:00,1554.75,"closing_time_past;prev_time=>2013-03-27 17:49:58.554,prev_stock_market=>XCME"
"7704",2013-03-27 17:55:00,1554.75,"closing_time_past;prev_time=>2013-03-27 17:49:58.554,prev_stock_market=>XCME"
"7705",2013-03-27 18:00:00,1555.25,"closing_time_past;prev_time=>2013-03-27 17:59:58.706,prev_stock_market=>XCME"
"7706",2013-03-27 18:05:00,1555.25,"closing_time_past;prev_time=>2013-03-27 17:59:58.706,prev_stock_market=>XCME"
"7707",2013-03-27 18:10:00,1555.75,"closing_time_past;prev_time=>2013-03-27 18:09:58.833,prev_stock_market=>XCME"
"7708",2013-03-27 18:15:00,1555.75,"closing_time_past;prev_time=>2013-03-27 18:09:58.833,prev_stock_market=>XCME"
"7709",2013-03-27 18:20:00,1555.25,"closing_time_past;prev_time=>2013-03-27 18:19:58.502,prev_stock_market=>XCME"
"7710",2013-03-27 18:25:00,1555.25,"closing_time_past;prev_time=>2013-03-27 18:19:58.502,prev_stock_market=>XCME"
"7711",2013-03-27 18:30:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:29:58.955,prev_stock_market=>XCME"
"7712",2013-03-27 18:35:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:29:58.955,prev_stock_market=>XCME"
"7713",2013-03-27 18:40:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:39:56.315,prev_stock_market=>XCME"
"7714",2013-03-27 18:45:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:39:56.315,prev_stock_market=>XCME"
"7715",2013-03-27 18:50:00,1556.25,"closing_time_past;prev_time=>2013-03-27 18:49:57.384,prev_stock_market=>XCME"
"7716",2013-03-27 18:55:00,1556.25,"closing_time_past;prev_time=>2013-03-27 18:49:57.384,prev_stock_market=>XCME"
"7717",2013-03-27 19:00:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:59:58.9,prev_stock_market=>XCME"
"7718",2013-03-27 19:05:00,1556.5,"closing_time_past;prev_time=>2013-03-27 18:59:58.9,prev_stock_market=>XCME"
"7719",2013-03-27 19:10:00,1556.25,"closing_time_past;prev_time=>2013-03-27 19:09:58.921,prev_stock_market=>XCME"
"7720",2013-03-27 19:15:00,1556.25,"closing_time_past;prev_time=>2013-03-27 19:09:58.921,prev_stock_market=>XCME"
"7721",2013-03-27 19:20:00,1556.25,"closing_time_past;prev_time=>2013-03-27 19:19:57.486,prev_stock_market=>XCME"
"7722",2013-03-27 19:25:00,1556.25,"closing_time_past;prev_time=>2013-03-27 19:19:57.486,prev_stock_market=>XCME"
"7723",2013-03-27 19:30:00,1557.5,"closing_time_past;prev_time=>2013-03-27 19:29:59.616,prev_stock_market=>XCME"
"7724",2013-03-27 19:35:00,1557.5,"closing_time_past;prev_time=>2013-03-27 19:29:59.616,prev_stock_market=>XCME"
"7725",2013-03-27 19:40:00,1557.25,"closing_time_past;prev_time=>2013-03-27 19:39:55.791,prev_stock_market=>XCME"
"7726",2013-03-27 19:45:00,1557.25,"closing_time_past;prev_time=>2013-03-27 19:39:55.791,prev_stock_market=>XCME"
"7727",2013-03-27 19:50:00,1557,"closing_time_past;prev_time=>2013-03-27 19:49:00,prev_stock_market=>CME"
"7728",2013-03-27 19:55:00,1557,"closing_time_past;prev_time=>2013-03-27 19:50:00.031,prev_stock_market=>XCME"
"7729",2013-03-27 20:00:00,1557,"closing_time_past;prev_time=>2013-03-27 19:59:00,prev_stock_market=>CME"
"7730",2013-03-27 20:05:00,1557.25,"closing_time_past;prev_time=>2013-03-27 20:00:00.16,prev_stock_market=>XCME"
"7731",2013-03-27 20:10:00,1556.25,"closing_time_past;prev_time=>2013-03-27 20:09:00,prev_stock_market=>CME"
"7732",2013-03-27 20:15:00,1556.75,"closing_time_past;prev_time=>2013-03-27 20:15:00,prev_stock_market=>CME"
"7733",2013-03-27 20:20:00,1556.75,"closing_time_past;prev_time=>2013-03-27 20:19:51.84,prev_stock_market=>XCME"
"7734",2013-03-27 20:25:00,1556.75,"closing_time_past;prev_time=>2013-03-27 20:19:51.84,prev_stock_market=>XCME"
"7735",2013-03-27 20:30:00,1556.75,"closing_time_past;prev_time=>2013-03-27 20:19:51.84,prev_stock_market=>XCME"
"7736",2013-03-27 20:35:00,1556,"closing_time_past;prev_time=>2013-03-27 20:30:00.506,prev_stock_market=>XCME"
"7737",2013-03-27 20:40:00,1557,"closing_time_past;prev_time=>2013-03-27 20:39:58.704,prev_stock_market=>XCME"
"7738",2013-03-27 20:45:00,1557,"closing_time_past;prev_time=>2013-03-27 20:39:58.704,prev_stock_market=>XCME"
"7739",2013-03-27 20:50:00,1557,"closing_time_past;prev_time=>2013-03-27 20:49:47.266,prev_stock_market=>XCME"
"7740",2013-03-27 20:55:00,1557,"closing_time_past;prev_time=>2013-03-27 20:49:47.266,prev_stock_market=>XCME"
"7741",2013-03-27 21:00:00,1557,"closing_time_past;prev_time=>2013-03-27 20:59:29.369,prev_stock_market=>XCME"
